queue_order,person_id,province,excel_row,identity_resolution,candidate_names,current_organization,current_title,current_verification_status,evidence_grade,evidence_url,unresolved_reason
764,FC2515-P11-R0065,浙江,65,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,王黎红,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
765,FC2515-P11-R0066,浙江,66,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,元成茂,浙江省工商业联合会 / 浙江省商会,党组成员、副主席 / 副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
766,FC2515-P11-R0067,浙江,67,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,仇建平,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
767,FC2515-P11-R0068,浙江,68,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,方毅,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
768,FC2515-P11-R0069,浙江,69,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,方能斌,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://static.cninfo.com.cn/finalpage/2026-04-22/1225141427.PDF,"A 2026 filing confirms current 方能斌 corporate roles, but searched evidence did not safely bridge that identity to this source 浙江省工商联常委 row."
769,FC2515-P11-R0070,浙江,70,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,方朝阳,长江精工钢结构（集团）股份有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,A,https://static.cninfo.com.cn/finalpage/2026-04-18/1225120796.PDF,
770,FC2515-P11-R0071,浙江,71,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,叶辽宁,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
771,FC2515-P11-R0072,浙江,72,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,田宁,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
772,FC2515-P11-R0073,浙江,73,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,冯仁强,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
773,FC2515-P11-R0074,浙江,74,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,吕粱,,,UNRESOLVED_CURRENT_ORG_TITLE,B,https://www.zjfic.org.cn/,Targeted searches for 吕粱 in Zhejiang federation/business context did not establish a sufficiently specific current organization/title.
774,FC2515-P11-R0075,浙江,75,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,吕晓峰,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.zjfic.org.cn/col/col1620079/index.html,Cross-listed 吕晓峰 source row remains a distinct person_id. He is absent from the live 2026 leadership page and no safe replacement current role was established.
775,FC2515-P11-R0076,浙江,76,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,朱立科,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://static.cninfo.com.cn/finalpage/2026-04-21/1225130397.PDF,"A 2026 filing confirms a 朱立科 as 浙江一鸣食品董事长、总经理, but searched evidence did not explicitly bridge that public identity to this provincial-federation standing-committee source row."
776,FC2515-P11-R0077,浙江,77,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,朱柏荣,浙江富钢集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.fusteel.cn/news/company_news/article_288.html,
777,FC2515-P11-R0078,浙江,78,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,朱铁成,,,UNRESOLVED_CURRENT_ORG_TITLE,B,https://www.zjfic.org.cn/,Targeted searches for 朱铁成 in Zhejiang federation/business context did not establish a sufficiently specific current organization/title.
778,FC2515-P11-R0079,浙江,79,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,庄伟意,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
779,FC2515-P11-R0080,浙江,80,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,庄耀中,新凤鸣集团股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,A,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-17/603225_20260417_PPC6.pdf,
780,FC2515-P11-R0081,浙江,81,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,刘启宏,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
781,FC2515-P11-R0082,浙江,82,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,许志鸿,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"许志鸿 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
782,FC2515-P11-R0083,浙江,83,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,阮伟祥,浙江龙盛集团股份有限公司,董事长、总经理,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/stock/aiassist/ggxc/2026-04-11/doc-inhucmsy7464509.shtml,
783,FC2515-P11-R0084,浙江,84,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,阮福德,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"阮福德 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
784,FC2515-P11-R0085,浙江,85,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,孙建华,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"孙建华 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
785,FC2515-P11-R0086,浙江,86,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,苏沁,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"苏沁 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
786,FC2515-P11-R0088,浙江,88,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,李书福,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
787,FC2515-P11-R0089,浙江,89,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,李永宪,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"李永宪 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
788,FC2515-P11-R0090,浙江,90,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,李和林,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"李和林 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
789,FC2515-P11-R0091,浙江,91,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,李建滨,浙江耀厦控股集团有限公司,总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.sohu.com/a/996280352_121106994,
790,FC2515-P11-R0092,浙江,92,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,杨军,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"杨军 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
791,FC2515-P11-R0093,浙江,93,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,杨和荣,中哲控股集团有限公司 / 广西河池化工股份有限公司,董事长 / 董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/stock/aiassist/ggbd/2026-02-26/doc-inhpaaih2056617.shtml,
792,FC2515-P11-R0094,浙江,94,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,励行根,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
793,FC2515-P11-R0095,浙江,95,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,吴伟,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"吴伟 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
794,FC2515-P11-R0096,浙江,96,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,吴跃,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"吴跃 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
795,FC2515-P11-R0097,浙江,97,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,吴月华,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"吴月华 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
796,FC2515-P11-R0098,浙江,98,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,吴淑英,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
797,FC2515-P11-R0099,浙江,99,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,邱奕博,恒逸石化股份有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/wm/2026-04-16/doc-inhuryeq4086832.shtml,
798,FC2515-P11-R0100,浙江,100,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,邱海斌,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"邱海斌 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
799,FC2515-P11-R0101,浙江,101,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,邱娣兵,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"邱娣兵 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
800,FC2515-P11-R0102,浙江,102,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,余震,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
801,FC2515-P11-R0103,浙江,103,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,余谷峰,浙江野马电池股份有限公司,总经理,CURRENT_ORG_TITLE_CONFIRMED,B,https://stock.stockstar.com/IG2026052000022007.shtml,
802,FC2515-P11-R0104,浙江,104,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,邹华,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"邹华 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
803,FC2515-P11-R0105,浙江,105,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,沈珺,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"沈珺 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
804,FC2515-P11-R0106,浙江,106,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,沈志刚,万凯新材料股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/stock/aigc/gdhjy/2026-04-21/doc-inhvheyy6217237.shtml,
805,FC2515-P11-R0107,浙江,107,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,沈建林,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"沈建林 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
806,FC2515-P11-R0108,浙江,108,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,宋立,浙江省工商业联合会 / 浙江省商会,党组成员、秘书长 / 秘书长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
807,FC2515-P11-R0109,浙江,109,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,宋汉平,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
808,FC2515-P11-R0110,浙江,110,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,张彦,宁波激智科技股份有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.rmzxw.com.cn/c/2026-07-30/3955155.shtml,
809,FC2515-P11-R0111,浙江,111,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张格,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"张格 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
810,FC2515-P11-R0112,浙江,112,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,张天任,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
811,FC2515-P11-R0113,浙江,113,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张允升,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"张允升 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
812,FC2515-P11-R0114,浙江,114,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张必来,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"张必来 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
813,FC2515-P11-R0115,浙江,115,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,张亚波,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
814,FC2515-P11-R0116,浙江,116,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,张江平,太平鸟集团有限公司,董事长,CURRENT_ORG_TITLE_CONFIRMED,B,https://www.eeo.com.cn/2026/0605/904315.shtml,
815,FC2515-P11-R0117,浙江,117,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,张林松,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
816,FC2515-P11-R0118,浙江,118,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张建生,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"张建生 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
817,FC2515-P11-R0119,浙江,119,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,张建均,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"张建均 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
818,FC2515-P11-R0120,浙江,120,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,张晓平,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
819,FC2515-P11-R0121,浙江,121,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,张鹏飞,泰昌集团有限公司,董事长、总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://news.66wz.com/system/2026/08/21/105825502.shtml,
820,FC2515-P11-R0122,浙江,122,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈艳,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈艳 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
821,FC2515-P11-R0128,浙江,128,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈水清,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈水清 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
822,FC2515-P11-R0129,浙江,129,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈仲尼,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
823,FC2515-P11-R0130,浙江,130,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈旭荣,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈旭荣 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
824,FC2515-P11-R0131,浙江,131,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,陈志军,方远集团,党委书记、总裁,CURRENT_ORG_TITLE_CONFIRMED,B,https://finance.sina.com.cn/jjxw/2026-01-18/doc-inhhttqp3404385.shtml,
825,FC2515-P11-R0132,浙江,132,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈昌海,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈昌海 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
826,FC2515-P11-R0133,浙江,133,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈建成,浙江省工商业联合会,副主席,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
827,FC2515-P11-R0134,浙江,134,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈建华,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈建华 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
828,FC2515-P11-R0135,浙江,135,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,陈春明,宁波市工商业联合会 / 宁波市台州商会,副主席 / 会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://nbsczsh.com/,
829,FC2515-P11-R0136,浙江,136,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈玲瑛,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈玲瑛 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
830,FC2515-P11-R0137,浙江,137,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,陈保华,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
831,FC2515-P11-R0138,浙江,138,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈俊燕,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈俊燕 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
832,FC2515-P11-R0139,浙江,139,CURRENT_ROLE_CONFIRMED_WITH_CONTEXT_BRIDGE,陈越孟,中国民主建国会浙江省委员会,副主任委员,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.hzmj.org.cn/XueXiXuanChuan/20263524928354.html,
833,FC2515-P11-R0140,浙江,140,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,陈惠龙,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"陈惠龙 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
834,FC2515-P11-R0141,浙江,141,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,邵烨,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"邵烨 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
835,FC2515-P11-R0142,浙江,142,HISTORICAL_SOURCE_IDENTITY_CURRENT_ROLE_UNRESOLVED,邵云东,,,UNRESOLVED_CURRENT_ORG_TITLE,A,https://www.acfic.org.cn/ztzlhz/2022gslhj/2022gslhj_zj/202209/t20220919_313059.html,"邵云东 is confirmed in the official 2022 Zhejiang federation standing-committee roster, but targeted current public research did not establish a sufficiently specific, current organization/title with a safe identity bridge."
836,FC2515-P11-R0143,浙江,143,CURRENT_ROLE_CONFIRMED_BY_LIVE_OFFICIAL_PROVINCIAL_LEADERSHIP_PAGE,邵法平,浙江省商会,副会长,CURRENT_ORG_TITLE_CONFIRMED,A,https://www.zjfic.org.cn/col/col1620079/index.html,
